id,attack_cat
1904,Worms
1905,Normal
1906,Worms
1907,Normal
1908,Normal
1909,Generic
1910,Exploits
1911,Exploits
1912,Analysis
1913,Normal
1914,Backdoor
1915,Backdoor
1916,Shellcode
1917,Backdoor
1918,Generic
1919,Normal
1920,Fuzzers
1921,Normal
1922,Normal
1923,Generic
1924,Analysis
1925,Normal
1926,Shellcode
1927,Normal
1928,Backdoor
1929,Backdoor
1930,Backdoor
1931,Normal
1932,Worms
1933,Shellcode
1934,Fuzzers
1935,DoS
1936,Generic
1937,Fuzzers
1938,DoS
1939,DoS
1940,Normal
1941,Normal
1942,Generic
1943,Normal
1944,Normal
1945,Normal
1946,Analysis
1947,Normal
1948,Normal
1949,Normal
1950,Normal
1951,Fuzzers
1952,Analysis
1953,Generic
1954,Worms
1955,Generic
1956,Backdoor
1957,Normal
1958,Normal
1959,Normal
1960,Shellcode
1961,Fuzzers
1962,Generic
1963,Generic
1964,Normal
1965,Backdoor
1966,Shellcode
1967,Generic
1968,DoS
1969,Normal
1970,Worms
1971,Normal
1972,Analysis
1973,Normal
1974,Fuzzers
1975,Normal
1976,Shellcode
1977,Worms
1978,Generic
1979,Analysis
1980,Generic
1981,Generic
1982,Backdoor
1983,Backdoor
1984,Worms
1985,Normal
1986,Analysis
1987,Generic
1988,Worms
1989,Fuzzers
1990,Normal
1991,Normal
1992,Normal
1993,Normal
1994,Fuzzers
1995,Fuzzers
1996,Generic
1997,Generic
1998,Exploits
1999,Generic
2000,Backdoor
2001,Fuzzers
2002,Fuzzers
2003,Fuzzers
2004,Normal
2005,Backdoor
2006,Normal
2007,Fuzzers
2008,Fuzzers
2009,Generic
2010,Analysis
2011,Normal
2012,Analysis
2013,Fuzzers
2014,Generic
2015,Normal
2016,Normal
2017,Normal
2018,Analysis
2019,Normal
2020,Normal
2021,Normal
2022,Normal
2023,Shellcode
2024,Generic
2025,Fuzzers
2026,Worms
2027,Backdoor
2028,Analysis
2029,Generic
2030,Analysis
2031,Normal
2032,DoS
2033,Backdoor
2034,Fuzzers
2035,Backdoor
2036,Generic
2037,Generic
2038,Reconnaissance
2039,Worms
2040,Generic
2041,Fuzzers
2042,Reconnaissance
2043,Worms
2044,Normal
2045,Generic
2046,Generic
2047,Normal
2048,Fuzzers
2049,Reconnaissance
2050,DoS
2051,Generic
2052,Normal
2053,Normal
2054,Worms
2055,Fuzzers
2056,Fuzzers
2057,Analysis
2058,Normal
2059,Normal
2060,Fuzzers
2061,Exploits
2062,Analysis
2063,Normal
2064,Normal
2065,Normal
2066,Worms
2067,Analysis
2068,Worms
2069,Analysis
2070,Generic
2071,Analysis
2072,Shellcode
2073,Worms
2074,Analysis
2075,DoS
2076,Analysis
2077,Shellcode
2078,Backdoor
2079,Generic
2080,Worms
2081,Fuzzers
2082,Generic
2083,DoS
2084,DoS
2085,Normal
2086,Normal
2087,Normal
2088,Normal
2089,Normal
2090,Fuzzers
2091,Generic
2092,Shellcode
2093,Fuzzers
2094,Normal
2095,Normal
2096,Normal
2097,Normal
2098,Analysis
2099,DoS
2100,DoS
2101,DoS
2102,Normal
2103,Generic
2104,DoS
2105,DoS
2106,Fuzzers
2107,Generic
2108,Analysis
2109,Backdoor
2110,Analysis
2111,Fuzzers
2112,Generic
2113,Normal
2114,Normal
2115,Generic
2116,Generic
2117,Generic
2118,DoS
2119,Generic
2120,Fuzzers
2121,Normal
2122,DoS
2123,Normal
2124,Analysis
2125,Exploits
2126,Worms
2127,Normal
2128,DoS
2129,Normal
2130,Analysis
2131,Backdoor
2132,Worms
2133,Analysis
2134,Analysis
2135,Generic
2136,Normal
2137,Reconnaissance
2138,Normal
2139,Normal
2140,Generic
2141,Normal
2142,Backdoor
2143,Generic
2144,Fuzzers
2145,Backdoor
2146,Reconnaissance
2147,Normal
2148,Fuzzers
2149,Worms
2150,Normal
2151,Fuzzers
2152,Fuzzers
2153,Fuzzers
2154,Fuzzers
2155,Fuzzers
2156,Shellcode
2157,Shellcode
2158,Generic
2159,Backdoor
2160,Normal
2161,Fuzzers
2162,DoS
2163,Normal
2164,Worms
2165,Generic
2166,Normal
2167,Worms
2168,Normal
2169,Backdoor
2170,Generic
2171,Worms
2172,Fuzzers
2173,Backdoor
2174,Backdoor
2175,Generic
2176,Normal
2177,Normal
2178,DoS
2179,Worms
2180,Worms
2181,Generic
2182,Generic
2183,Normal
2184,Normal
2185,Normal
2186,Generic
2187,Generic
2188,Fuzzers
2189,Normal
2190,Generic
2191,Generic
2192,Normal
2193,DoS
2194,Worms
2195,DoS
2196,Normal
2197,DoS
2198,Fuzzers
2199,Fuzzers
2200,Fuzzers
2201,Fuzzers
2202,Normal
2203,Analysis
2204,Fuzzers
2205,Worms
2206,Generic
2207,Backdoor
2208,Worms
2209,Shellcode
2210,DoS
2211,Fuzzers
2212,Backdoor
2213,Shellcode
2214,Analysis
2215,Normal
2216,Generic
2217,Generic
2218,Backdoor
2219,Analysis
2220,Generic
2221,Fuzzers
2222,Generic
2223,Normal
2224,Normal
2225,Analysis
2226,Generic
2227,DoS
2228,Fuzzers
2229,Normal
2230,Analysis
2231,Generic
2232,Generic
2233,Worms
2234,DoS
2235,Exploits
2236,Normal
2237,Generic
2238,Generic
2239,Normal
2240,Worms
2241,Generic
2242,Shellcode
2243,Generic
2244,Normal
2245,DoS
2246,Reconnaissance
2247,Backdoor
2248,Exploits
2249,Worms
2250,Normal
2251,Generic
2252,Analysis
2253,Generic
2254,Normal
2255,Worms
2256,Normal
2257,DoS
2258,Worms
2259,Normal
2260,Shellcode
2261,Generic
2262,Generic
2263,DoS
2264,DoS
2265,Normal
2266,Normal
2267,Fuzzers
2268,Normal
2269,Normal
2270,DoS
2271,Worms
2272,Generic
2273,Backdoor
2274,Normal
2275,Generic
2276,Normal
2277,Analysis
2278,Fuzzers
2279,Worms
2280,Generic
2281,Normal
2282,Normal
2283,Generic
2284,Analysis
2285,Worms
2286,Worms
2287,Generic
2288,Shellcode
2289,Worms
2290,Exploits
2291,Normal
2292,Exploits
2293,Normal
2294,Fuzzers
2295,Fuzzers
2296,Generic
2297,Normal
2298,Worms
2299,Fuzzers
2300,Worms
2301,Shellcode
2302,Reconnaissance
2303,Backdoor
2304,Analysis
2305,Shellcode
2306,Normal
2307,Normal
2308,Exploits
2309,Exploits
2310,Fuzzers
2311,Generic
2312,Normal
2313,Normal
2314,Worms
2315,Worms
2316,Backdoor
2317,Normal
2318,Fuzzers
2319,Normal
2320,Exploits
2321,Normal
2322,Backdoor
2323,Normal
2324,Generic
2325,Generic
2326,Fuzzers
2327,Generic
2328,Fuzzers
2329,Fuzzers
2330,Generic
2331,Analysis
2332,DoS
2333,Shellcode
2334,Worms
2335,Normal
2336,Normal
2337,Worms
2338,Worms
2339,Reconnaissance
2340,Shellcode
2341,Shellcode
2342,Normal
2343,Generic
2344,Fuzzers
2345,DoS
2346,Generic
2347,Shellcode
2348,Shellcode
2349,Normal
2350,Worms
2351,Fuzzers
2352,Fuzzers
2353,Worms
2354,Worms
2355,DoS
2356,Reconnaissance
2357,Fuzzers
2358,Normal
2359,Fuzzers
2360,Fuzzers
2361,Normal
2362,Fuzzers
2363,DoS
2364,Backdoor
2365,Worms
2366,Normal
2367,Generic
2368,Generic
2369,Analysis
2370,Normal
2371,Normal
2372,Normal
2373,Generic
2374,Fuzzers
2375,Worms
2376,Shellcode
2377,Analysis
2378,Fuzzers
2379,Backdoor
2380,Reconnaissance
2381,Worms
2382,Normal
2383,Fuzzers
2384,Worms
2385,Normal
2386,Generic
2387,Fuzzers
2388,Generic
2389,Fuzzers
2390,Backdoor
2391,Shellcode
2392,Generic
2393,Generic
2394,Worms
2395,Shellcode
2396,Backdoor
2397,Backdoor
2398,Generic
2399,Backdoor
2400,Backdoor
2401,Normal
2402,Reconnaissance
2403,Normal
2404,Fuzzers
2405,Backdoor
2406,Analysis
2407,Worms
2408,Reconnaissance
2409,Fuzzers
2410,Backdoor
2411,Reconnaissance
2412,Normal
2413,Generic
2414,Normal
2415,Generic
2416,Normal
2417,Generic
2418,Normal
2419,Generic
2420,Fuzzers
2421,Worms
2422,Normal
2423,Backdoor
2424,Analysis
2425,Backdoor
2426,Backdoor
2427,Normal
2428,Fuzzers
2429,Worms
2430,Analysis
2431,Generic
2432,Normal
2433,Backdoor
2434,Normal
2435,Backdoor
2436,Normal
2437,Generic
2438,Backdoor
2439,Fuzzers
2440,Normal
2441,Normal
2442,Fuzzers
2443,Shellcode
2444,Generic
2445,Generic
2446,Generic
2447,Generic
2448,Backdoor
2449,Worms
2450,Normal
2451,Analysis
2452,Normal
2453,Analysis
2454,Generic
2455,Fuzzers
2456,Fuzzers
2457,Normal
2458,Worms
2459,Normal
2460,Backdoor
2461,Generic
2462,Generic
2463,Fuzzers
2464,Analysis
2465,Generic
2466,Generic
2467,Generic
2468,Normal
2469,Generic
2470,Normal
2471,Fuzzers
2472,Normal
2473,Normal
2474,DoS
2475,Backdoor
2476,Analysis
2477,Generic
2478,Normal
2479,Backdoor
2480,Generic
2481,Backdoor
2482,Generic
2483,Generic
2484,Backdoor
2485,Fuzzers
2486,Exploits
2487,Normal
2488,Normal
2489,Backdoor
2490,Analysis
2491,Analysis
2492,Generic
2493,Backdoor
2494,Normal
2495,Backdoor
2496,Shellcode
2497,Generic
2498,Fuzzers
2499,DoS
2500,Worms
2501,Normal
2502,Generic
2503,Fuzzers
2504,Normal
2505,Fuzzers
2506,Backdoor
2507,Exploits
2508,Generic
2509,Normal
2510,Normal
2511,DoS
2512,Backdoor
2513,Generic
2514,Fuzzers
2515,Fuzzers
2516,Analysis
2517,Normal
2518,Analysis
2519,Analysis
2520,Analysis
2521,Analysis
2522,Backdoor
2523,DoS
2524,DoS
2525,DoS
2526,Backdoor
2527,Fuzzers
2528,Backdoor
2529,DoS
2530,Shellcode
2531,Normal
2532,Worms
2533,Normal
2534,Fuzzers
2535,DoS
2536,Normal
2537,Analysis
2538,Normal
2539,Worms
2540,Fuzzers
2541,Backdoor
2542,Normal
2543,Generic
2544,Normal
2545,Normal
2546,Backdoor
2547,Normal
2548,Generic
2549,Worms
2550,Shellcode
2551,Shellcode
2552,Backdoor
2553,Normal
2554,Fuzzers
2555,Fuzzers
2556,Generic
2557,DoS
2558,Normal
2559,Normal
2560,Generic
2561,Normal
2562,Normal
2563,Normal
2564,Analysis
2565,Worms
2566,Analysis
2567,Generic
2568,Fuzzers
2569,Generic
2570,Generic
2571,Analysis
2572,Analysis
2573,Normal
2574,Analysis
2575,Generic
2576,Normal
2577,Worms
2578,Reconnaissance
2579,Analysis
2580,Normal
2581,Analysis
2582,Backdoor
2583,Analysis
2584,Worms
2585,Generic
2586,Normal
2587,Normal
2588,Analysis
2589,Fuzzers
2590,Generic
2591,Normal
2592,Worms
2593,Analysis
2594,Reconnaissance
2595,DoS
2596,Analysis
2597,Backdoor
2598,Generic
2599,Backdoor
2600,Generic
2601,Worms
2602,Normal
2603,Normal
2604,DoS
2605,Analysis
2606,Normal
2607,Normal
2608,Analysis
2609,Generic
2610,Worms
2611,Backdoor
2612,Generic
2613,Backdoor
2614,Backdoor
2615,Worms
2616,Normal
2617,Generic
2618,Normal
2619,Fuzzers
2620,Fuzzers
2621,Generic
2622,Backdoor
2623,Normal
2624,Backdoor
2625,Backdoor
2626,Fuzzers
2627,Generic
2628,Analysis
2629,Normal
2630,Generic
2631,Normal
2632,Generic
2633,Normal
2634,Normal
2635,Backdoor
2636,Fuzzers
2637,Fuzzers
2638,Normal
2639,Analysis
2640,Reconnaissance
2641,Worms
2642,Generic
2643,Generic
2644,Shellcode
2645,Normal
2646,Fuzzers
2647,Fuzzers
2648,Analysis
2649,Normal
2650,Analysis
2651,Fuzzers
2652,Normal
2653,Analysis
2654,Fuzzers
2655,Fuzzers
2656,Generic
2657,Analysis
2658,Generic
2659,Backdoor
2660,Exploits
2661,Fuzzers
2662,Normal
2663,Generic
2664,Generic
2665,Backdoor
2666,Analysis
2667,Generic
2668,Backdoor
2669,Normal
2670,Worms
2671,Worms
2672,Normal
2673,DoS
2674,Generic
2675,Backdoor
2676,DoS
2677,Analysis
2678,Worms
2679,Exploits
2680,Analysis
2681,Generic
2682,Shellcode
2683,Fuzzers
2684,Reconnaissance
2685,Exploits
2686,Generic
2687,Generic
2688,Generic
2689,Analysis
2690,DoS
2691,Analysis
2692,Fuzzers
2693,Normal
2694,Shellcode
2695,Generic
2696,Fuzzers
2697,Backdoor
2698,Fuzzers
2699,Generic
2700,Normal
2701,DoS
2702,Analysis
2703,Analysis
2704,Generic
2705,Reconnaissance
2706,Reconnaissance
2707,Backdoor
2708,Normal
2709,Worms
2710,Generic
2711,Normal
2712,Analysis
2713,DoS
2714,Normal
2715,Generic
2716,Shellcode
2717,Generic
2718,Generic
2719,Generic
2720,Normal
2721,Worms
2722,Worms
2723,Normal
2724,Generic
2725,Generic
2726,Analysis
2727,Backdoor
2728,DoS
2729,Analysis
2730,Reconnaissance
2731,Generic
2732,Worms
2733,Worms
2734,Normal
2735,Generic
2736,Backdoor
2737,Worms
2738,Normal
2739,Generic
2740,Fuzzers
2741,Normal
2742,Normal
2743,Normal
2744,Fuzzers
2745,Generic
2746,Generic
2747,Analysis
2748,Normal
2749,Backdoor
2750,Normal
2751,DoS
2752,Worms
2753,Generic
2754,Generic
2755,Generic
2756,DoS
2757,Analysis
2758,Normal
2759,Worms
2760,Reconnaissance
2761,Generic
2762,Fuzzers
2763,Normal
2764,Fuzzers
2765,Normal
2766,Analysis
2767,Reconnaissance
2768,Generic
2769,Backdoor
2770,Generic
2771,Generic
2772,Normal
2773,Normal
2774,Normal
2775,Shellcode
2776,Normal
2777,Worms
2778,Normal
2779,Reconnaissance
2780,Generic
2781,Generic
2782,Normal
2783,Normal
2784,Backdoor
2785,Fuzzers
2786,DoS
2787,Generic
2788,Generic
2789,Generic
2790,Shellcode
2791,Analysis
2792,Reconnaissance
2793,Analysis
2794,Analysis
2795,Backdoor
2796,Normal
2797,Worms
2798,Analysis
2799,Generic
2800,Normal
2801,Generic
2802,Generic
2803,Generic
2804,Shellcode
2805,Worms
2806,Analysis
2807,Normal
2808,Generic
2809,Fuzzers
2810,Exploits
2811,DoS
2812,DoS
2813,Normal
2814,Reconnaissance
2815,Reconnaissance
2816,DoS
2817,Analysis
2818,Normal
2819,Fuzzers
2820,Generic
2821,Worms
2822,Normal
2823,Backdoor
2824,Normal
2825,Reconnaissance
2826,Backdoor
2827,Analysis
2828,Fuzzers
2829,Normal
2830,Normal
2831,Normal
2832,Generic
2833,Backdoor
2834,Fuzzers
2835,Normal
2836,Normal
2837,Normal
2838,Worms
2839,Analysis
2840,Normal
2841,Normal
2842,Generic
2843,Normal
2844,Fuzzers
2845,Shellcode
2846,Normal
2847,Normal
2848,Generic
2849,Reconnaissance
2850,Generic
2851,Generic
2852,Worms
2853,Generic
2854,Shellcode
2855,Generic
2856,Shellcode
2857,Normal
2858,Backdoor
2859,Generic
2860,Worms
2861,Generic
2862,Normal
2863,Generic
2864,Normal
2865,Backdoor
2866,Worms
2867,Generic
2868,Worms
2869,Backdoor
2870,Backdoor
2871,Generic
2872,Normal
2873,DoS
2874,Normal
2875,Generic
2876,Worms
2877,Generic
2878,Normal
2879,Normal
2880,Generic
2881,Generic
2882,Shellcode
2883,Generic
2884,Fuzzers
2885,Backdoor
2886,Worms
2887,Generic
2888,Generic
2889,Backdoor
2890,Backdoor
2891,Normal
2892,Exploits
2893,Fuzzers
2894,Normal
2895,Fuzzers
2896,Normal
2897,Normal
2898,Fuzzers
2899,Fuzzers
2900,Normal
2901,Generic
2902,Generic
2903,Normal
2904,Fuzzers
2905,Backdoor
2906,Normal
2907,DoS
2908,Reconnaissance
2909,Generic
2910,Shellcode
2911,Backdoor
2912,Normal
2913,Generic
2914,Analysis
2915,Exploits
2916,DoS
2917,Analysis
2918,Reconnaissance
2919,Backdoor
2920,Normal
2921,Generic
2922,Backdoor
2923,Normal
2924,Analysis
2925,Normal
2926,Backdoor
2927,Normal
2928,Reconnaissance
2929,Backdoor
2930,Shellcode
2931,Analysis
2932,Normal
2933,Backdoor
2934,Normal
2935,Fuzzers
2936,Worms
2937,Backdoor
2938,Worms
2939,Generic
2940,Analysis
2941,Normal
2942,Generic
2943,Worms
2944,Normal
2945,Fuzzers
2946,Fuzzers
2947,DoS
2948,Generic
2949,Normal
2950,Normal
2951,Normal
2952,Generic
2953,Generic
2954,Normal
2955,Backdoor
2956,Fuzzers
2957,Normal
2958,Normal
2959,Generic
2960,Fuzzers
2961,Generic
2962,Backdoor
2963,Generic
2964,Normal
2965,DoS
2966,Normal
2967,Fuzzers
2968,Generic
2969,Normal
2970,Shellcode
2971,Analysis
2972,Generic
2973,Backdoor
2974,Fuzzers
2975,Normal
2976,Worms
2977,Normal
2978,Worms
2979,DoS
2980,Generic
2981,Backdoor
2982,Normal
2983,Worms
2984,Normal
2985,DoS
2986,Normal
2987,Normal
2988,Reconnaissance
2989,Normal
2990,Generic
2991,Worms
2992,Exploits
2993,Analysis
2994,Generic
2995,Generic
2996,Fuzzers
2997,Backdoor
2998,Analysis
2999,Worms
3000,Backdoor
3001,DoS
3002,Backdoor
3003,Normal
3004,Generic
3005,Generic
3006,Analysis
3007,DoS
3008,Fuzzers
3009,Normal
3010,Fuzzers
3011,Normal
3012,Generic
3013,Generic
3014,Analysis
3015,Analysis
3016,Normal
3017,Normal
3018,Normal
3019,Normal
3020,Shellcode
3021,Generic
3022,Normal
3023,Generic
3024,Normal
3025,Worms
3026,Normal
3027,Generic
3028,Normal
3029,Analysis
3030,DoS
3031,Generic
3032,Analysis
3033,Generic
3034,Analysis
3035,Normal
3036,Analysis
3037,Generic
3038,Reconnaissance
3039,Generic
3040,Normal
3041,Normal
3042,DoS
3043,Shellcode
3044,Generic
3045,Generic
3046,Normal
3047,Normal
3048,Generic
3049,Fuzzers
3050,Generic
3051,Worms
3052,Backdoor
3053,Backdoor
3054,Reconnaissance
3055,Normal
3056,Generic
3057,Fuzzers
3058,Shellcode
3059,Generic
3060,DoS
3061,Shellcode
3062,Normal
3063,Normal
3064,Normal
3065,Generic
3066,Generic
3067,Generic
3068,Generic
3069,Normal
3070,Generic
3071,Backdoor
3072,Backdoor
3073,Generic
3074,Backdoor
3075,Fuzzers
3076,Normal
3077,Fuzzers
3078,Generic
3079,Generic
3080,Worms
3081,Normal
3082,Generic
3083,Normal
3084,Exploits
3085,Analysis
3086,Worms
3087,Analysis
3088,DoS
3089,Normal
3090,Analysis
3091,Fuzzers
3092,Analysis
3093,Generic
3094,Generic
3095,Shellcode
3096,Fuzzers
3097,Analysis
3098,Generic
3099,Fuzzers
3100,Shellcode
3101,Generic
3102,Backdoor
3103,Generic
3104,Fuzzers
3105,Generic
3106,Generic
3107,Generic
3108,Worms
3109,Generic
3110,Generic
3111,Worms
3112,Fuzzers
3113,Generic
3114,Backdoor
3115,Shellcode
3116,Fuzzers
3117,Normal
3118,Reconnaissance
3119,Normal
3120,Generic
3121,Fuzzers
3122,Fuzzers
3123,Exploits
3124,Backdoor
3125,Normal
3126,Reconnaissance
3127,Analysis
3128,Generic
3129,Fuzzers
3130,Worms
3131,Generic
3132,Analysis
3133,Generic
3134,Generic
3135,Analysis
3136,Generic
3137,Generic
3138,Generic
3139,Generic
3140,Analysis
3141,Worms
3142,Normal
3143,Normal
3144,Normal
3145,Normal
3146,DoS
3147,Analysis
3148,Analysis
3149,Analysis
3150,Normal
3151,Normal
3152,Normal
3153,Reconnaissance
3154,Fuzzers
3155,Generic
3156,Backdoor
3157,Generic
3158,Generic
3159,Backdoor
3160,Backdoor
3161,Reconnaissance
3162,Fuzzers
3163,Normal
3164,Generic
3165,Worms
3166,Worms
3167,Analysis
3168,Worms
3169,Normal
3170,Worms
3171,Generic
3172,Normal
3173,Generic
3174,Generic
3175,Analysis
3176,Fuzzers
3177,Fuzzers
3178,Normal
3179,Fuzzers
3180,Generic
3181,Fuzzers
3182,Normal
3183,Shellcode
3184,Analysis
3185,Backdoor
3186,Exploits
3187,Normal
3188,Generic
3189,Normal
3190,Generic
3191,DoS
3192,Normal
3193,Normal
3194,Analysis
3195,Normal
3196,Worms
3197,Normal
3198,Analysis
3199,Backdoor
3200,Analysis
3201,Fuzzers
3202,Fuzzers
3203,Exploits
3204,Shellcode
3205,Normal
3206,Backdoor
3207,Normal
3208,Analysis
3209,Fuzzers
3210,Generic
3211,Normal
3212,Normal
3213,Exploits
3214,Worms
3215,DoS
3216,Backdoor
3217,DoS
3218,Fuzzers
3219,Normal
3220,Generic
3221,Generic
3222,Analysis
3223,Analysis
3224,Generic
3225,Generic
3226,Fuzzers
3227,Backdoor
3228,Generic
3229,DoS
3230,Generic
3231,Analysis
3232,Generic
3233,Normal
3234,Generic
3235,Normal
3236,Worms
3237,Generic
3238,Reconnaissance
3239,Exploits
3240,Fuzzers
3241,Worms
3242,Normal
3243,Normal
3244,Analysis
3245,Normal
3246,Backdoor
3247,Normal
3248,Generic
3249,Normal
3250,Analysis
3251,Normal
3252,Normal
3253,Generic
3254,Backdoor
3255,Worms
3256,Backdoor
3257,Analysis
3258,Normal
3259,Backdoor
3260,Normal
3261,Backdoor
3262,Backdoor
3263,Fuzzers
3264,Analysis
3265,Normal
3266,Generic
3267,Generic
3268,Worms
3269,Backdoor
3270,Shellcode
3271,Generic
3272,Backdoor
3273,DoS
3274,Backdoor
3275,DoS
3276,Analysis
3277,Normal
3278,Worms
3279,Generic
3280,Analysis
3281,Normal
3282,Generic
3283,Normal
3284,Normal
3285,Normal
3286,Normal
3287,Backdoor
3288,Reconnaissance
3289,DoS
3290,Backdoor
3291,Backdoor
3292,Worms
3293,Backdoor
3294,Reconnaissance
3295,Generic
3296,Analysis
3297,Fuzzers
3298,Fuzzers
3299,Normal
3300,Shellcode
3301,Fuzzers
3302,Worms
3303,Generic
3304,Worms
3305,Normal
3306,Worms
3307,Backdoor
3308,Fuzzers
3309,Normal
3310,Normal
3311,Analysis
3312,Generic
3313,Exploits
3314,Normal
3315,Normal
3316,Analysis
3317,Fuzzers
3318,DoS
3319,Analysis
3320,Fuzzers
